customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm,rfm_score,r_segment,f_segment,m_segment,rfm_segment,rfm_group
17832,71,1,155.37,3,1,1,311,5,3-Normal,1-Least Frequent,1-Least Spend,About To Sleep,Low Value
15369,166,1,-1592.49,2,2,1,221,5,2-Churning,2-Less Frequent,1-Least Spend,About To Sleep,Low Value
12548,188,1,95.20,2,2,1,221,5,2-Churning,2-Less Frequent,1-Least Spend,About To Sleep,Low Value
13967,167,1,80.70,2,2,1,221,5,2-Churning,2-Less Frequent,1-Least Spend,About To Sleep,Low Value
12665,346,2,61.75,1,3,1,131,5,1-Churned,3-Normal Frequent,1-Least Spend,Lost,Low Value
18215,111,1,299.34,2,1,2,212,5,2-Churning,1-Least Frequent,2-Less Spend,Hibernating,Low Value
16106,87,1,108.38,3,1,1,311,5,3-Normal,1-Least Frequent,1-Least Spend,About To Sleep,Low Value
17628,103,1,75.75,2,2,1,221,5,2-Churning,2-Less Frequent,1-Least Spend,About To Sleep,Low Value
13228,103,1,358.00,2,1,2,212,5,2-Churning,1-Least Frequent,2-Less Spend,Hibernating,Low Value
16424,213,2,82.56,1,3,1,131,5,1-Churned,3-Normal Frequent,1-Least Spend,Lost,Low Value
15422,345,2,97.70,1,3,1,131,5,1-Churned,3-Normal Frequent,1-Least Spend,Lost,Low Value
17525,381,1,422.70,1,2,2,122,5,1-Churned,2-Less Frequent,2-Less Spend,Lost,Low Value
14206,261,2,308.26,1,2,2,122,5,1-Churned,2-Less Frequent,2-Less Spend,Lost,Low Value
15230,261,2,429.60,1,2,2,122,5,1-Churned,2-Less Frequent,2-Less Spend,Lost,Low Value
18066,97,1,318.00,2,1,2,212,5,2-Churning,1-Least Frequent,2-Less Spend,Hibernating,Low Value
17820,213,2,-24.05,1,3,1,131,5,1-Churned,3-Normal Frequent,1-Least Spend,Lost,Low Value
13483,87,1,140.34,3,1,1,311,5,3-Normal,1-Least Frequent,1-Least Spend,About To Sleep,Low Value
15212,261,2,88.95,1,3,1,131,5,1-Churned,3-Normal Frequent,1-Least Spend,Lost,Low Value
15593,92,1,199.80,3,1,1,311,5,3-Normal,1-Least Frequent,1-Least Spend,About To Sleep,Low Value
15728,71,1,-134.80,3,1,1,311,5,3-Normal,1-Least Frequent,1-Least Spend,About To Sleep,Low Value
15016,194,1,170.04,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13568,195,1,192.85,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17976,394,1,353.19,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15909,195,1,191.94,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16050,195,1,137.90,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17879,195,1,178.52,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13618,195,1,177.34,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15510,352,1,250,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
18255,111,1,103.30,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
12837,195,1,134.10,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16995,394,1,-1.25,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15216,109,1,96.60,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16959,109,1,117.35,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17569,354,1,344.14,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12756,108,1,112.08,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16461,199,1,151.42,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17347,108,1,228.96,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13877,108,1,117.24,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13067,104,1,115.46,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14142,395,1,311.81,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16274,395,1,357.95,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16527,103,1,228.06,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15346,354,1,252.42,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13080,201,1,58.08,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12732,201,1,236.26,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
18281,202,1,80.82,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15326,355,1,311.71,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13686,204,1,72.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16850,355,1,332.41,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17475,101,1,194.37,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17079,100,1,118.80,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14622,206,1,320.58,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14375,207,1,257.68,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17124,207,1,298.89,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13395,207,1,307.72,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16213,100,1,159.00,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14652,99,1,114.18,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13682,209,1,59.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15405,211,1,349.10,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
18032,356,1,73.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16967,211,1,319.02,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16659,211,1,39.12,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12489,358,1,334.93,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16594,97,1,181.09,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14806,97,1,193.39,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13062,213,1,346.98,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12790,214,1,324.92,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15958,96,1,104.35,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17051,216,1,247.14,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13187,359,1,236.02,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15897,216,2,222.05,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13866,96,1,145.67,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14816,219,1,271.85,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12547,219,2,207.80,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13514,95,1,152.20,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17547,394,1,-11.80,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
18278,95,1,173.90,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15348,94,1,158.04,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15175,93,1,224.14,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15314,221,1,327.97,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17715,222,1,326.40,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13737,222,1,339.60,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17427,93,1,100.80,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14647,223,1,243.22,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13227,223,1,257.70,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17176,223,1,306.13,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13503,93,1,216.85,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18048,225,2,172.29,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13391,225,1,59.80,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12897,226,2,216.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13304,373,1,300.42,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13762,226,2,0.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12353,226,1,89.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13887,226,1,349.55,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13976,228,1,357.98,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14888,229,1,369.20,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17263,230,1,63.44,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14988,233,1,334.54,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17889,234,2,203.87,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15204,379,1,316.58,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13052,234,1,348.15,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13990,235,1,311.30,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15063,235,1,370.80,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12821,236,1,92.72,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16756,236,1,239.40,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13642,237,1,354.80,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14353,237,1,90.60,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15552,239,1,90.12,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17174,239,1,59.90,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
18227,239,1,93.75,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15668,239,1,76.32,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14423,240,1,265.20,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14697,240,2,188.61,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14393,240,1,67.95,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13747,395,1,79.60,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16610,241,1,75.66,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14304,244,2,197.10,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16634,244,2,217.90,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15210,247,1,331.18,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17496,380,1,271.05,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14373,380,1,76.55,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15143,247,1,259.45,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14311,247,2,229.71,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17968,395,1,277.35,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16823,249,1,358.38,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12506,254,1,73.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15789,380,1,351.30,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15517,255,1,267.03,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17120,255,1,307.46,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17697,258,1,338.95,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16193,258,1,314.45,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
18050,381,1,74.40,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17752,381,1,80.64,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13120,260,1,30.60,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17551,381,1,306.84,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15139,261,2,178.96,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13295,381,2,197.95,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17908,395,1,243.28,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13740,262,1,350.75,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13484,263,1,313.80,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17278,263,1,246.04,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16202,382,1,365.27,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13570,265,1,239.49,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15119,267,1,266.40,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14924,267,1,310.05,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17303,383,1,250.04,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17906,269,1,72.90,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16105,270,1,336.96,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
18185,271,1,304.25,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17956,271,1,12.75,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17251,384,1,283.28,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16162,274,1,37.40,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13841,274,1,85.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14886,274,1,364.80,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13626,274,1,257.23,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16619,275,2,204.41,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13060,275,1,307.53,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14957,275,1,58.49,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17775,276,1,56.40,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13439,277,1,283.71,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13803,277,1,277.07,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15083,278,1,88.20,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16727,386,1,272.82,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15178,282,1,40.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16063,282,1,335.32,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13512,282,1,251.21,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17456,387,1,249.86,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14870,283,1,327.25,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13239,283,1,329.56,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17102,283,1,25.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13132,283,1,77.30,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16721,284,1,292.47,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15457,284,1,237.07,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14762,285,1,300.52,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17763,285,1,15.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17678,285,1,298.11,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15408,286,1,267.18,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16096,286,1,320.62,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14633,288,1,344.90,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15019,288,1,266.00,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14932,387,1,363.53,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13216,289,1,333.74,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14840,289,1,62.85,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16976,289,1,251.52,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13185,289,1,71.40,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17978,387,1,300.92,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15047,291,1,343.62,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13708,293,1,296.88,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14727,296,1,268.58,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12605,387,1,-7.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16625,296,1,333.08,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12881,297,1,298.00,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15944,298,1,325.10,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12623,298,1,305.10,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14012,299,1,328.80,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12614,299,1,315.60,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14570,302,2,218.06,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16159,303,1,348.20,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17995,303,1,76.10,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15257,303,2,232.15,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15087,303,1,306.94,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14729,395,1,313.49,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12834,304,1,312.38,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14821,388,1,48.80,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16078,305,1,79.20,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13973,309,1,264.70,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
18056,310,1,363.65,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13751,310,1,296.25,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12870,388,1,-14.90,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15397,311,1,94.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16349,312,1,53.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15180,389,1,87.50,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16073,313,2,94.35,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16125,389,1,289.35,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13932,316,1,307.40,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16765,316,1,34.0,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
18113,390,1,76.32,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16509,318,1,363.70,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16148,318,1,76.32,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16738,319,1,3.75,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15236,320,1,321.05,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16138,390,1,-7.95,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17860,390,1,252.80,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15899,390,1,56.25,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12943,323,1,-3.75,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12505,323,1,-4.5,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16425,324,1,302.70,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13706,324,1,330.79,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12561,324,1,238.85,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15970,325,1,314.10,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14213,393,1,-1192.20,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12401,325,1,84.30,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
15753,326,1,79.20,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14679,393,1,-2.55,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16030,331,1,331.24,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14589,393,1,39.75,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12350,332,1,334.40,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13494,333,1,316.26,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12373,333,1,364.60,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
12686,393,1,89.14,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14549,333,1,289.24,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15940,333,2,31.80,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12855,394,1,38.10,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16510,394,1,248.10,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17732,394,1,303.97,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
16124,338,2,187.15,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14248,340,1,302.58,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
17925,394,1,244.08,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13011,394,1,50.55,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13551,341,1,91.80,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14068,342,1,265.85,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13284,344,2,196.15,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
16387,344,1,94.36,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17862,345,1,330.90,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
13008,345,2,178.47,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14090,346,1,76.32,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
17984,167,1,152.68,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14722,169,1,187.92,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17448,166,1,-4287.63,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13154,166,1,-611.86,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
